hablante,destinatario,emisión,linea,path
FC2,ADULT,xxx . ,1498,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,ADULT,xxx . ,1502,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,1514,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,1524,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,CHI,okay . ,1578,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,OCH,xxx . ,1600,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,ADULT,xxx . ,1673,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,1706,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,1774,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,1776,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,1778,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,1780,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,1782,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,1784,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,1794,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,1824,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,UNKNOWN,xxx . ,1832,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
EE1,OTHER,xxx . ,1834,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,UNKNOWN,xxx . ,1836,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,UNKNOWN,&=fusses . ,1838,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
EE1,OTHER,xxx . ,1866,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
EE1,OTHER,xxx . ,1870,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
EE1,OTHER,xxx . ,1874,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
EE1,OTHER,xxx . ,1876,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,UNKNOWN,xxx . ,1878,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,UNKNOWN,xxx . ,1902,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,1992,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2002,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,UNKNOWN,xxx . ,2006,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2008,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2029,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2033,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,2035,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2059,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,2072,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,<xxx> [=! whines] . ,2108,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,2110,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,xxx . ,2112,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,xxx . ,2131,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,UNKNOWN,xxx . ,2137,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,xxx . ,2149,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,OCH,xxx . ,2159,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,UNKNOWN,&=hums . ,2171,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2173,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,P,xxx . ,2202,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,OCH,xxx . ,2238,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx ? ,2248,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,UNKNOWN,xxx . ,2263,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2269,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,2287,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,UNKNOWN,xxx . ,2297,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2299,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,2301,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,2311,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2315,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,2317,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2339,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2353,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,xxx . ,2357,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,2359,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2373,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,okay . ,2392,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=babbles . ,2404,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,2406,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2412,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,okay . ,2424,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2463,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&nam &nam &nam &a &oo . ,2484,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,okay . ,2486,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,xxx . ,2504,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,2538,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=fusses . ,2589,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2599,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=cries . ,2609,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=fusses . ,2615,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=fusses . ,2617,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MA1,OCH,xxx . ,2669,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,OCH,xxx . ,2697,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,OCH,&da . ,2699,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC3,OCH,adios@s:spa . ,2701,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,ADULT,xxx . ,2717,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,ADULT,xxx . ,2719,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,xxx . ,2743,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,UNKNOWN,xxx . ,2757,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,xxx . ,2767,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,xxx . ,2777,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,xxx . ,2779,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,xxx . ,2787,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MA1,OCH,okay . ,2789,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,xxx . ,2793,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,ADULT,xxx . ,2841,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,xxx . ,2859,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,BOTH,xxx . ,2869,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,xxx . ,2871,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,2914,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,xxx . ,2916,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,xxx . ,2920,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,2922,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,OCH,&=fusses &=cackles . ,2948,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,xxx . ,2962,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=fusses . ,2981,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,2991,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,3001,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,3003,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,ADULT,xxx . ,3009,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,ADULT,xxx . ,3017,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,ADULT,xxx . ,3023,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,ADULT,xxx . ,3035,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,ADULT,xxx . ,3051,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,OCH,xxx . ,3069,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3106,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3124,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=croaks . ,3173,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,xxx . ,3175,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,3185,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3195,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3207,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3243,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3253,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,ADULT,xxx . ,3255,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3265,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3303,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3314,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,UNKNOWN,xxx . ,3340,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3361,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3371,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,ADULT,&=cries . ,3414,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,3434,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC2,ADULT,&=cries . ,3444,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,ADULT,&=babbles . ,3450,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=whines . ,3452,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=whines . ,3465,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,3467,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,&=whines . ,3473,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,3493,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC2,ADULT,&ah . ,3512,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,3516,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,3522,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,3610,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,OCH,xxx . ,3612,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,ADULT,xxx . ,3634,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=babbles . ,3636,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=babbles . ,3638,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=babbles . ,3640,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=babbles . ,3642,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,ADULT,&=yells . ,3644,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FC4,ADULT,xxx . ,3646,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=babbles . ,3648,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=babbles . ,3650,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=babbles . ,3652,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=babbles . ,3656,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=babbles . ,3658,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&whee . ,3660,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&whee ! ,3662,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
MC1,UNKNOWN,&=babbles &whee &=babbles . ,3664,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/8602.elan.cha
FA1,CHI,xxx . ,66,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,70,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=blowskisses . ,78,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,108,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,P,&=grunts . ,146,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,UNKNOWN,xxx . ,162,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,196,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=claps . ,212,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=claps . ,220,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=claps . ,247,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,327,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,359,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,xxx . ,377,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,409,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,<&pew &pew> [=! sings] ! ,454,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,<&phew> [=! sighs] . ,468,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,<kay> [: okay] . ,486,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,okay . ,522,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,<xxx> [=! laughs] . ,534,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,xxx . ,613,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,xxx . ,621,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,xxx . ,623,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,<&ba> [=! imitates] . ,687,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=blowskisses . ,701,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=blowskisses . ,707,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,xxx . ,719,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,okay . ,783,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,xxx . ,805,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,okay . ,839,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,ADULT,xxx . ,923,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA2,CHI,&=laughs . ,945,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA2,CHI,&=laughs . ,951,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA2,BOTH,&=imitatescoughing &=laughs . ,985,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA2,BOTH,&=imitatescoughing . ,993,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA2,BOTH,&=laughs . ,1005,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA2,CHI,&ah &ha ! ,1007,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA2,CHI,&=squeals . ,1019,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA2,ADULT,<&ah> [=! squeals] . ,1033,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,UNKNOWN,xxx . ,1083,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,xxx . ,1105,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA2,CHI,&=laughs . ,1111,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,xxx . ,1119,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA2,CHI,&=laughs . ,1145,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,OTHER,&=hums . ,1175,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1231,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1247,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1249,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1273,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1289,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1309,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=blowskisses &=gasps . ,1311,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1313,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1315,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1317,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1321,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=wagglestongue . ,1327,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1333,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,<&ah &ha> [=! imitates] . ,1337,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&mm . ,1347,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&mm &=wagglestongue . ,1349,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&mm &=laughs . ,1351,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=yawns . ,1353,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=yawns . ,1355,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1361,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1379,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
FA1,CHI,&=laughs . ,1494,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5980.elan.cha
